"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"SDGSUICIDE","PUBLISHED","2016","AMR","","ATG","FMLE","0.9","0.90000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2016","AMR","","ATG","MLE","0.0","0.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2016","AMR","","ATG","BTSX","0.5","0.50000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2000","","30","","FMLE","14.8","14.80000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2000","","30","","MLE","13.7","13.70000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2000","","30","","BTSX","14.2","14.20000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2005","","30","","FMLE","13.4","13.40000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2005","","30","","MLE","13.3","13.30000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2005","","30","","BTSX","13.3","13.30000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2010","","30","","FMLE","12.9","12.90000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2010","","30","","MLE","12.7","12.70000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2010","","30","","BTSX","12.8","12.80000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2015","","30","","FMLE","10.6","10.60000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2015","","30","","MLE","11.5","11.50000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2015","","30","","BTSX","11.1","11.10000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2016","","30","","FMLE","10.5","10.50000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2016","","30","","MLE","11.5","11.50000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2016","","30","","BTSX","11.0","11.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2000","EUR","","AZE","FMLE","0.9","0.90000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2000","EUR","","AZE","MLE","3.5","3.50000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2000","EUR","","AZE","BTSX","2.2","2.20000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2005","EUR","","AZE","FMLE","1.3","1.30000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2005","EUR","","AZE","MLE","5.2","5.20000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2005","EUR","","AZE","BTSX","3.2","3.20000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2010","EUR","","AZE","FMLE","1.2","1.20000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2010","EUR","","AZE","MLE","5.0","5.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2010","EUR","","AZE","BTSX","3.1","3.10000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2015","EUR","","AZE","FMLE","1.1","1.10000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2015","EUR","","AZE","MLE","4.3","4.30000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2015","EUR","","AZE","BTSX","2.7","2.70000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2016","EUR","","AZE","FMLE","1.1","1.10000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2016","EUR","","AZE","MLE","4.2","4.20000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2016","EUR","","AZE","BTSX","2.6","2.60000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2000","AMR","","ARG","FMLE","3.7","3.70000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2000","AMR","","ARG","MLE","15.6","15.60000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2000","AMR","","ARG","BTSX","9.5","9.50000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2005","AMR","","ARG","FMLE","3.9","3.90000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2005","AMR","","ARG","MLE","14.4","14.40000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2005","AMR","","ARG","BTSX","9.0","9.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2010","AMR","","ARG","FMLE","3.3","3.30000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2010","AMR","","ARG","MLE","14.3","14.30000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2010","AMR","","ARG","BTSX","8.7","8.70000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2015","AMR","","ARG","FMLE","3.4","3.40000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2015","AMR","","ARG","MLE","14.5","14.50000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2015","AMR","","ARG","BTSX","8.8","8.80000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2016","AMR","","ARG","FMLE","3.5","3.50000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2016","AMR","","ARG","MLE","15.1","15.10000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2016","AMR","","ARG","BTSX","9.2","9.20000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2000","","34","","FMLE","13.5","13.50000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2000","","34","","MLE","15.9","15.90000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2000","","34","","BTSX","14.7","14.70000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2005","","34","","FMLE","14.2","14.20000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2005","","34","","MLE","15.2","15.20000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2005","","34","","BTSX","14.7","14.70000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2010","","34","","FMLE","12.5","12.50000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2010","","34","","MLE","14.5","14.50000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2010","","34","","BTSX","13.6","13.60000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2015","","34","","FMLE","12.0","12.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2015","","34","","MLE","14.4","14.40000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2015","","34","","BTSX","13.2","13.20000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2016","","34","","FMLE","11.8","11.80000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2016","","34","","MLE","14.3","14.30000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2016","","34","","BTSX","13.1","13.10000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2000","","35","","FMLE","4.1","4.10000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2000","","35","","MLE","8.2","8.20000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2000","","35","","BTSX","6.1","6.10000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2005","","35","","FMLE","3.6","3.60000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2005","","35","","MLE","7.8","7.80000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2005","","35","","BTSX","5.7","5.70000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2010","","35","","FMLE","3.6","3.60000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2010","","35","","MLE","8.1","8.10000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2010","","35","","BTSX","5.8","5.80000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2015","","35","","FMLE","3.5","3.50000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2015","","35","","MLE","8.1","8.10000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2015","","35","","BTSX","5.8","5.80000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2016","","35","","FMLE","3.5","3.50000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2016","","35","","MLE","8.0","8.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2016","","35","","BTSX","5.8","5.80000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2000","WPR","","AUS","FMLE","6.1","6.10000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2000","WPR","","AUS","MLE","20.4","20.40000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2000","WPR","","AUS","BTSX","13.2","13.20000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDGSUICIDE","PUBLISHED","2005","WPR","","AUS","FMLE","6.0","6.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
